"year","month","lon5","lat5","mean.pred1"
1985,4,27.5,-42.5,1.75412000289294
1985,4,27.5,-37.5,0.738510875527033
1985,4,32.5,-47.5,1.82810157752707
1985,4,32.5,-42.5,2.35270935671884
1985,4,32.5,-37.5,0.640216300825891
1985,4,37.5,-47.5,1.52560868708595
1985,4,37.5,-42.5,2.28694462747685
1985,4,37.5,-37.5,0.606900393418631
1985,4,42.5,-47.5,1.37727123287531
1985,4,42.5,-42.5,2.00045139572303
1985,4,42.5,-37.5,0.535221425145244
1985,4,47.5,-47.5,1.79538375809193
1985,4,47.5,-42.5,2.15807990094614
1985,4,47.5,-37.5,0.327817812802333
1985,4,52.5,-42.5,2.46087658328155
1985,4,52.5,-37.5,0.293987117147459
1985,4,57.5,-47.5,2.21560770484984
1985,4,57.5,-42.5,1.74777522612828
1985,4,57.5,-37.5,0.124373751302441
1985,4,62.5,-47.5,1.01127118547169
1985,4,62.5,-42.5,0.774170963452858
1985,4,67.5,-47.5,0.654885771577848
1985,4,67.5,-42.5,0.551413770728597
1985,4,67.5,-37.5,0.00717238091828552
1985,4,72.5,-47.5,0.703999731898514
1985,4,72.5,-42.5,0.874092962048725
1985,4,72.5,-37.5,0.107091588685337
1985,4,77.5,-47.5,0.904216322505395
1985,4,77.5,-42.5,1.33749857378861
1985,4,77.5,-37.5,0.538663038860534
1985,4,82.5,-47.5,1.05356666889291
1985,4,82.5,-42.5,1.57434597495521
1985,4,82.5,-37.5,1.18142615014103
1985,4,87.5,-47.5,1.04925365091831
1985,4,87.5,-42.5,1.53556392482038
1985,4,87.5,-37.5,1.56409096712628
1985,4,92.5,-47.5,0.909165776080822
1985,4,92.5,-42.5,1.41982007038381
1985,4,92.5,-37.5,1.16612020796888
1985,4,97.5,-47.5,0.834891800347733
1985,4,97.5,-42.5,1.39176556129744
1985,4,97.5,-37.5,0.622916209489314
1985,4,102.5,-47.5,1.02614783683666
1985,4,102.5,-42.5,1.57152631443504
1985,4,102.5,-37.5,0.321963574704071
1985,4,107.5,-42.5,2.00498669127113
1985,4,107.5,-37.5,0.18737672221856
1985,4,112.5,-47.5,2.63514994118661
1985,4,112.5,-42.5,2.67132910610404
1985,4,112.5,-37.5,0.166492446679572
1985,4,117.5,-47.5,3.6266105776647
1985,4,117.5,-42.5,3.33779438742574
1985,4,117.5,-37.5,0.333306013037828
1985,4,122.5,-47.5,4.01914799822877
1985,4,122.5,-42.5,3.40559928800379
1985,4,122.5,-37.5,1.16096465598177
1985,4,127.5,-47.5,3.47344333212382
1985,4,127.5,-42.5,2.8787624245394
1985,4,127.5,-37.5,2.8903688564681
1985,4,132.5,-47.5,3.18369836931692
1985,4,132.5,-42.5,2.71364645672725
1985,4,132.5,-37.5,4.52608365561734
1985,4,137.5,-47.5,3.81578601922385
1985,4,137.5,-42.5,3.38160624538486
1985,4,137.5,-37.5,3.98354380957497
1985,4,142.5,-47.5,4.00789047037392
1985,4,142.5,-42.5,3.47591372492239
1985,4,142.5,-37.5,1.92716924074221
1985,4,147.5,-47.5,2.76369283128906
1985,4,147.5,-42.5,2.73052588152012
1985,4,147.5,-37.5,0.897651768113212
1985,4,152.5,-47.5,1.77813663752756
1985,4,152.5,-42.5,1.9784038779862
1985,4,152.5,-37.5,0.523552252597346
1985,4,152.5,-32.5,0.00886434027974638
1985,4,157.5,-47.5,2.1072879348815
1985,4,157.5,-42.5,1.52779532134158
1985,4,157.5,-37.5,0.137407601486885
1985,4,157.5,-32.5,0.00216791479726174
1985,4,162.5,-47.5,3.34565566736117
1985,4,162.5,-42.5,1.14352734996567
1985,4,162.5,-37.5,0.00659864719607405
1985,4,162.5,-32.5,0.000173236445614501
1985,4,167.5,-47.5,2.61495371148851
1985,4,167.5,-42.5,0.80371287216102
1985,4,167.5,-37.5,0.00251626201547433
1985,4,167.5,-32.5,8.77661215280547e-05
1985,4,172.5,-47.5,1.07314879227515
1985,4,172.5,-42.5,0.712496019555721
1985,4,172.5,-37.5,0.023150266998556
1985,4,172.5,-32.5,0.000445926408137055
1985,4,177.5,-47.5,0.86667542674454
1985,4,177.5,-42.5,0.752264362721327
1985,4,177.5,-37.5,0.150470318938364
1985,4,177.5,-32.5,0.00166805930144711
1985,4,182.5,-47.5,2.40075003422711
1985,4,182.5,-42.5,0.910955201127577
1985,4,182.5,-37.5,0.311132557231742
1985,4,182.5,-32.5,0.000903553672505557
1985,4,187.5,-47.5,2.99472301290527
1985,5,-17.5,-42.5,0.20637999101871
1985,5,-17.5,-37.5,0.543768282031813
1985,5,-12.5,-47.5,0.714259765225796
1985,5,-12.5,-42.5,0.76455039786822
1985,5,-12.5,-37.5,1.0091679647215
1985,5,-7.5,-47.5,1.56598518604351
1985,5,-7.5,-42.5,1.31918759397263
1985,5,-7.5,-37.5,1.18215020434177
1985,5,-2.5,-47.5,2.21334297827553
1985,5,-2.5,-42.5,1.70311841031828
1985,5,-2.5,-37.5,0.860092911549306
1985,5,2.5,-47.5,2.23762212342008
1985,5,2.5,-42.5,2.02881208198537
1985,5,2.5,-37.5,0.531030755944986
1985,5,7.5,-47.5,1.75029391536477
1985,5,7.5,-42.5,2.28074199061014
1985,5,7.5,-37.5,0.593123029801328
1985,5,12.5,-47.5,1.46117143876051
1985,5,12.5,-42.5,2.27519691075858
1985,5,12.5,-37.5,0.596348822546763
1985,5,17.5,-47.5,1.49299631887862
1985,5,17.5,-42.5,1.98491540861509
1985,5,17.5,-37.5,0.431465329618078
1985,5,22.5,-47.5,1.61479296482607
1985,5,22.5,-42.5,1.8133244004344
1985,5,22.5,-37.5,0.648939858652564
1985,5,27.5,-47.5,1.67750068604867
1985,5,27.5,-42.5,1.84326393713788
1985,5,27.5,-37.5,0.963384854803865
1985,5,32.5,-47.5,1.64868103225892
1985,5,32.5,-42.5,1.89846197675823
1985,5,32.5,-37.5,0.996759738650189
1985,5,37.5,-47.5,1.7260014613979
1985,5,37.5,-42.5,1.98126300774498
1985,5,37.5,-37.5,1.26514380509044
1985,5,42.5,-47.5,1.94076095476196
1985,5,42.5,-42.5,2.01706209232394
1985,5,42.5,-37.5,1.37450323170323
1985,5,47.5,-47.5,2.19936459733852
1985,5,47.5,-42.5,1.91786571762715
1985,5,47.5,-37.5,0.796853055239243
1985,5,52.5,-42.5,1.74218351963504
1985,5,52.5,-37.5,0.528315114110389
1985,5,57.5,-47.5,1.79510363786771
1985,5,57.5,-42.5,1.27371486361766
1985,5,57.5,-37.5,0.280898159224753
1985,5,62.5,-47.5,1.06617745420881
1985,5,62.5,-42.5,0.809487667243729
1985,5,67.5,-47.5,0.731640261304568
1985,5,67.5,-42.5,0.669145069452675
1985,5,67.5,-37.5,0.0946564505438209
1985,5,72.5,-47.5,0.647568976286324
1985,5,72.5,-42.5,0.768551670877525
1985,5,72.5,-37.5,0.375232605287405
1985,5,77.5,-47.5,0.655404451099432
1985,5,77.5,-42.5,0.886627313778151
1985,5,82.5,-47.5,0.681374969674994
1985,5,82.5,-42.5,0.944058410711041
1985,5,82.5,-37.5,1.15563589092625
1985,5,87.5,-47.5,0.737703593648573
1985,5,87.5,-42.5,1.01456792897653
1985,5,87.5,-37.5,1.33269080342003
1985,5,92.5,-42.5,1.19729686556298
1985,5,92.5,-37.5,1.03024400409416
1985,5,97.5,-47.5,0.99922795297931
1985,5,97.5,-42.5,1.40917956926083
1985,5,97.5,-37.5,0.5930239993142
1985,5,102.5,-47.5,1.12143655085024
1985,5,102.5,-42.5,1.37032930529076
1985,5,102.5,-37.5,0.280100366309372
1985,5,107.5,-47.5,1.28123762585002
1985,5,107.5,-42.5,1.23722982707165
1985,5,107.5,-37.5,0.136184278838136
1985,5,112.5,-42.5,1.44735006178448
1985,5,112.5,-37.5,0.122652019380864
1985,5,117.5,-47.5,2.22791836141604
1985,5,117.5,-42.5,2.14382787416866
1985,5,117.5,-37.5,0.304569023197785
1985,5,122.5,-47.5,3.03161082557817
1985,5,122.5,-42.5,2.7215673509205
1985,5,122.5,-37.5,1.1730487773574
1985,5,127.5,-47.5,3.15806724803548
1985,5,127.5,-42.5,2.58790574319735
1985,5,127.5,-37.5,2.67843882022244
1985,5,132.5,-47.5,2.95097089444832
1985,5,132.5,-42.5,2.48058506897285
1985,5,132.5,-37.5,3.89102917681261
1985,5,137.5,-47.5,2.93382531676431
1985,5,137.5,-42.5,2.89423280021774
1985,5,137.5,-37.5,3.5641186487146
1985,5,142.5,-47.5,2.56065169733655
1985,5,142.5,-42.5,2.67364625422912
1985,5,142.5,-37.5,2.40343506405598
1985,5,147.5,-47.5,1.82735510572201
1985,5,147.5,-42.5,2.34243678622408
1985,5,147.5,-37.5,1.81247497756161
1985,5,152.5,-47.5,1.40771300419661
1985,5,152.5,-42.5,2.10748303431075
1985,5,152.5,-37.5,1.47194421066557
1985,5,152.5,-32.5,0.0550777893470392
1985,5,157.5,-47.5,1.94367654377158
1985,5,157.5,-42.5,1.7988241387811
1985,5,157.5,-37.5,0.441871736666828
1985,5,157.5,-32.5,0.0142506220039417
1985,5,162.5,-47.5,3.37355582131233
1985,5,162.5,-42.5,1.27913136204381
1985,5,162.5,-37.5,0.023562548331267
1985,5,162.5,-32.5,0.00104938796488108
1985,5,167.5,-47.5,2.87118446724151
1985,5,167.5,-42.5,0.847379537047543
1985,5,167.5,-37.5,0.0076104930498308
1985,5,167.5,-32.5,0.000503882906338169
1985,5,172.5,-47.5,1.23365706723482
1985,5,172.5,-42.5,0.730507342417237
1985,5,172.5,-37.5,0.0633590870365325
1985,5,172.5,-32.5,0.00269523893030802
1985,5,177.5,-47.5,0.859401053441744
1985,5,177.5,-42.5,0.640515273255057
1985,5,177.5,-37.5,0.292533073770438
1985,5,177.5,-32.5,0.0094480785120617
1985,5,182.5,-47.5,1.57431329920076
1985,5,182.5,-42.5,0.497416146479077
1985,5,182.5,-37.5,0.4505679148958
1985,5,182.5,-32.5,0.00410423734298378
1985,5,187.5,-42.5,0.109011940755741
1985,5,187.5,-32.5,0.000494313303496565
1985,6,-17.5,-42.5,0.387731837499173
1985,6,-12.5,-47.5,1.20986919785786
1985,6,-12.5,-42.5,1.20023147726999
1985,6,-12.5,-37.5,1.41081643297817
1985,6,-7.5,-47.5,1.98042844688901
1985,6,-7.5,-42.5,1.59939865619294
1985,6,-7.5,-37.5,1.39127410338851
1985,6,-2.5,-47.5,2.12197672641018
1985,6,-2.5,-42.5,1.5165108523096
1985,6,-2.5,-37.5,0.797849871099345
1985,6,2.5,-47.5,1.97710822811896
1985,6,2.5,-42.5,1.65813831377232
1985,6,2.5,-37.5,0.497362037717485
1985,6,7.5,-47.5,1.74953878780172
1985,6,7.5,-42.5,2.18439800392772
1985,6,7.5,-37.5,0.68903906017921
1985,6,12.5,-47.5,1.64628733358762
1985,6,12.5,-42.5,2.58452239932305
1985,6,12.5,-37.5,0.912913232453821
1985,6,17.5,-47.5,1.71447276136615
1985,6,17.5,-42.5,2.42162008290872
1985,6,17.5,-37.5,0.868538910070934
1985,6,22.5,-47.5,1.8457818599753
1985,6,22.5,-42.5,2.19748453979284
1985,6,22.5,-37.5,1.22113059239347
1985,6,27.5,-47.5,1.99666331492224
1985,6,27.5,-42.5,2.12752091207025
1985,6,27.5,-37.5,1.56431266658188
1985,6,32.5,-47.5,2.27725751382115
1985,6,32.5,-42.5,2.25939676076401
1985,6,32.5,-37.5,1.80393524440763
1985,6,37.5,-47.5,2.91985451255169
1985,6,37.5,-42.5,2.72426918254378
1985,6,37.5,-37.5,2.7106138988306
1985,6,42.5,-42.5,3.01463844052582
1985,6,42.5,-37.5,3.21209754551847
1985,6,47.5,-42.5,2.3904015673511
1985,6,47.5,-37.5,1.61041771616362
1985,6,52.5,-47.5,2.50685104529253
1985,6,52.5,-42.5,1.60531488064768
1985,6,52.5,-37.5,0.692975176932585
1985,6,57.5,-47.5,1.64432607502655
1985,6,57.5,-42.5,1.06435636586984
1985,6,57.5,-37.5,0.318544051495532
1985,6,62.5,-47.5,1.07641929122563
1985,6,62.5,-42.5,0.740825974162741
1985,6,62.5,-37.5,0.128145244136641
1985,6,67.5,-47.5,0.800431674850586
1985,6,67.5,-42.5,0.669945483772116
1985,6,72.5,-42.5,0.735336551221623
1985,6,77.5,-47.5,0.607011125248532
1985,6,77.5,-42.5,0.75653126359813
1985,6,82.5,-47.5,0.595768576690645
1985,6,82.5,-42.5,0.776089909221657
1985,6,82.5,-37.5,1.1096283889454
1985,6,87.5,-42.5,0.908050540646112
1985,6,87.5,-37.5,1.34606985164954
1985,6,92.5,-42.5,1.32527119990406
1985,6,92.5,-37.5,1.38868447695081
1985,6,97.5,-47.5,1.45016663507195
1985,6,97.5,-42.5,1.84458456372257
1985,6,97.5,-37.5,1.12053299713827
1985,6,102.5,-47.5,1.55556771214647
1985,6,102.5,-42.5,1.70814816451478
1985,6,102.5,-37.5,0.617432107380317
1985,6,107.5,-47.5,1.4021785333778
1985,6,107.5,-42.5,1.22269251367654
1985,6,107.5,-37.5,0.263433421025853
1985,6,112.5,-42.5,1.13282941127397
1985,6,112.5,-37.5,0.168369571840757
1985,6,117.5,-47.5,1.74787660967256
1985,6,117.5,-42.5,1.50659215231489
1985,6,117.5,-37.5,0.29926621330382
1985,6,122.5,-47.5,2.26115108995887
1985,6,122.5,-42.5,1.78115532486093
1985,6,122.5,-37.5,0.897770230379673
1985,6,127.5,-47.5,2.14802088459503
1985,6,127.5,-42.5,1.52419153581146
1985,6,127.5,-37.5,1.58913340082587
1985,6,132.5,-47.5,1.88515839844318
1985,6,132.5,-42.5,1.41782847878617
1985,6,132.5,-37.5,2.17214348564249
1985,6,137.5,-47.5,1.99003447292684
1985,6,137.5,-42.5,1.8708876621976
1985,6,137.5,-37.5,2.50434524877284
1985,6,142.5,-47.5,2.03716892731193
1985,6,142.5,-42.5,2.41078153216549
1985,6,142.5,-37.5,2.71102888750974
1985,6,147.5,-47.5,1.65114657117675
1985,6,147.5,-42.5,2.84383571566203
1985,6,147.5,-37.5,3.0503202031072
1985,6,152.5,-47.5,1.32239312567347
1985,6,152.5,-42.5,2.85753545179946
1985,6,152.5,-37.5,2.67057473539915
1985,6,152.5,-32.5,0.287996405529755
1985,6,157.5,-42.5,2.11295883511159
1985,6,157.5,-37.5,0.792242315122461
1985,6,157.5,-32.5,0.0694018311349398
1985,6,162.5,-47.5,2.23886854364453
1985,6,162.5,-42.5,1.16441372607232
1985,6,162.5,-37.5,0.0586886301193033
1985,6,162.5,-32.5,0.00430114690398678
1985,6,167.5,-47.5,2.25592522675151
1985,6,167.5,-42.5,0.826694474516902
1985,6,167.5,-37.5,0.02484081670977
1985,6,167.5,-32.5,0.00224880559639531
1985,6,172.5,-47.5,1.56560115252784
1985,6,172.5,-42.5,1.07285467810252
1985,6,172.5,-37.5,0.242150048557934
1985,6,172.5,-32.5,0.0228600232534383
1985,6,177.5,-47.5,1.41454428077949
1985,6,177.5,-42.5,1.21513248614468
1985,6,177.5,-37.5,1.04972729745666
1985,6,177.5,-32.5,0.120554774304234
1985,6,182.5,-47.5,2.30874911353564
1985,6,182.5,-42.5,0.930072648321889
1985,6,182.5,-37.5,1.2239442572816
1985,6,182.5,-32.5,0.0790543648417356
1985,6,187.5,-32.5,0.0123384920362555
1985,7,-17.5,-42.5,0.627826164597696
1985,7,-12.5,-42.5,1.8797890943493
1985,7,-12.5,-37.5,2.02296545414086
1985,7,-7.5,-47.5,2.36302062068831
1985,7,-7.5,-42.5,2.02669968613649
1985,7,-7.5,-37.5,1.76027919152667
1985,7,-2.5,-47.5,2.24163813828632
1985,7,-2.5,-42.5,1.60907098881824
1985,7,-2.5,-37.5,1.1149832302017
1985,7,2.5,-47.5,2.12671506585549
1985,7,2.5,-42.5,1.70215762630356
1985,7,2.5,-37.5,1.0520042976393
1985,7,7.5,-47.5,2.11475126727985
1985,7,7.5,-42.5,2.39368749660823
1985,7,7.5,-37.5,1.82485552700756
1985,7,12.5,-47.5,2.02264603037522
1985,7,12.5,-42.5,2.90302726489239
1985,7,12.5,-37.5,2.62884590585723
1985,7,17.5,-47.5,1.87708588858096
1985,7,17.5,-42.5,2.61183121156206
1985,7,17.5,-37.5,2.25797015798001
1985,7,22.5,-47.5,1.9560707798952
1985,7,22.5,-42.5,2.3598524978745
1985,7,22.5,-37.5,2.23211114898081
1985,7,27.5,-47.5,2.4995414755756
1985,7,27.5,-42.5,2.6306509921989
1985,7,27.5,-37.5,2.42504604075627
1985,7,32.5,-42.5,3.31248570174709
1985,7,32.5,-37.5,3.0737564460074
1985,7,37.5,-47.5,4.97133321524579
1985,7,37.5,-42.5,4.18105625735949
1985,7,37.5,-37.5,5.21080284587155
1985,7,42.5,-42.5,4.18344071046158
1985,7,42.5,-37.5,6.37540288495092
1985,7,47.5,-42.5,2.64137093992291
1985,7,47.5,-37.5,2.69122161743246
1985,7,52.5,-42.5,1.41329243945982
1985,7,52.5,-37.5,0.800704459028259
1985,7,57.5,-42.5,0.903366879868665
1985,7,57.5,-37.5,0.307641804039452
1985,7,62.5,-42.5,0.595929814508187
1985,7,67.5,-42.5,0.585691796519866
1985,7,67.5,-37.5,0.0926550797259345
1985,7,72.5,-42.5,0.88418266555201
1985,7,77.5,-47.5,0.855003958054729
1985,7,77.5,-42.5,0.97959664877685
1985,7,77.5,-37.5,1.23266635835903
1985,7,82.5,-42.5,1.07863982950747
1985,7,82.5,-37.5,1.66891958342659
1985,7,87.5,-42.5,1.23314794625373
1985,7,87.5,-37.5,1.90935115370449
1985,7,92.5,-47.5,1.18809655935381
1985,7,92.5,-42.5,1.43993625689048
1985,7,92.5,-37.5,1.74732052939987
1985,7,97.5,-47.5,1.53746537795871
1985,7,97.5,-42.5,1.68485805948184
1985,7,97.5,-37.5,1.48427070910729
1985,7,102.5,-47.5,2.04362988627647
1985,7,102.5,-42.5,1.92393191932294
1985,7,102.5,-37.5,1.41904478143227
1985,7,107.5,-42.5,2.00016616627968
1985,7,107.5,-37.5,1.30032303997416
1985,7,112.5,-42.5,1.75382836978077
1985,7,112.5,-37.5,0.926774761420898
1985,7,117.5,-42.5,1.37602990257585
1985,7,117.5,-37.5,0.742867463563822
1985,7,122.5,-42.5,1.11277515765787
1985,7,127.5,-47.5,1.53420371276791
1985,7,127.5,-42.5,1.01693424399286
1985,7,132.5,-42.5,1.08422470780223
1985,7,132.5,-37.5,1.54884812881186
1985,7,137.5,-47.5,1.44842654033758
1985,7,137.5,-42.5,1.3350378190614
1985,7,142.5,-47.5,1.44451091914332
1985,7,142.5,-42.5,1.64690274377947
1985,7,147.5,-47.5,1.27936498701248
1985,7,147.5,-42.5,2.20889495913875
1985,7,147.5,-37.5,2.7455814317978
1985,7,152.5,-47.5,1.26641420436012
1985,7,152.5,-42.5,2.83472299032802
1985,7,152.5,-37.5,3.36633377494309
1985,7,152.5,-32.5,0.565396921509321
1985,7,157.5,-42.5,2.93861432515055
1985,7,157.5,-37.5,2.24534976851368
1985,7,157.5,-32.5,0.254616155854942
1985,7,162.5,-42.5,2.4194770510777
1985,7,162.5,-37.5,0.625143005734186
1985,7,162.5,-32.5,0.0454396719440966
1985,7,167.5,-42.5,1.96050844122785
1985,7,167.5,-37.5,0.383056687744022
1985,7,167.5,-32.5,0.024730750164913
1985,7,172.5,-47.5,2.30190326744572
1985,7,172.5,-42.5,1.98165491174579
1985,7,172.5,-37.5,1.12617066699287
1985,7,172.5,-32.5,0.115690149956365
1985,7,177.5,-42.5,1.83122176827472
1985,7,177.5,-37.5,2.1100205164294
1985,7,177.5,-32.5,0.276393261523504
1985,7,182.5,-37.5,2.00430956858206
1985,7,182.5,-32.5,0.177982051782088
1985,7,187.5,-32.5,0.0316762023468276
1985,8,-17.5,-42.5,0.804989963142708
1985,8,-12.5,-42.5,1.86448683304647
1985,8,-12.5,-37.5,1.80603251043355
1985,8,-7.5,-42.5,1.77006688996789
1985,8,-7.5,-37.5,1.61188282368435
1985,8,-2.5,-42.5,1.26234850722483
1985,8,-2.5,-37.5,1.08533631683206
1985,8,2.5,-42.5,1.07939771064531
1985,8,2.5,-37.5,0.998161719747972
1985,8,7.5,-42.5,1.18592321098519
1985,8,7.5,-37.5,1.33974780142743
1985,8,12.5,-42.5,1.31786748038905
1985,8,12.5,-37.5,1.71664223569853
1985,8,17.5,-42.5,1.41780903718942
1985,8,17.5,-37.5,1.6525990860733
1985,8,22.5,-47.5,1.32293892282148
1985,8,22.5,-42.5,1.92220793548842
1985,8,22.5,-37.5,1.97464313080878
1985,8,27.5,-42.5,3.54167840182511
1985,8,27.5,-37.5,2.88718569594612
1985,8,32.5,-47.5,4.27541085064739
1985,8,32.5,-42.5,5.30173239280953
1985,8,32.5,-37.5,3.99365827362786
1985,8,37.5,-42.5,4.28288796729661
1985,8,37.5,-37.5,5.02889956319242
1985,8,42.5,-42.5,2.55494359049798
1985,8,42.5,-37.5,4.55208590880998
1985,8,47.5,-42.5,1.78782136406214
1985,8,47.5,-37.5,2.23745907853698
1985,8,52.5,-42.5,1.583154489819
1985,8,52.5,-37.5,0.970321051285143
1985,8,62.5,-42.5,0.496897629528075
1985,8,67.5,-42.5,0.342014999714163
1985,8,67.5,-37.5,0.0197565850104317
1985,8,72.5,-42.5,0.828785478985393
1985,8,72.5,-37.5,0.266712849373206
1985,8,77.5,-47.5,0.950374116293992
1985,8,77.5,-42.5,1.31714532607768
1985,8,82.5,-42.5,1.54374392600955
1985,8,82.5,-37.5,2.13813989078919
1985,8,87.5,-42.5,1.6300647387299
1985,8,87.5,-37.5,2.49961727437731
1985,8,92.5,-42.5,1.61895613273194
1985,8,92.5,-37.5,2.00900812803709
1985,8,97.5,-47.5,1.23725821544715
1985,8,97.5,-42.5,1.65684986417273
1985,8,97.5,-37.5,1.53111105940092
1985,8,102.5,-47.5,1.63979282457955
1985,8,102.5,-42.5,1.92436970463143
1985,8,102.5,-37.5,1.62674438852214
1985,8,107.5,-42.5,2.21363691098258
1985,8,107.5,-37.5,2.02747492519962
1985,8,112.5,-42.5,1.92699636346967
1985,8,112.5,-37.5,1.84413578667361
1985,8,117.5,-42.5,1.31417942095128
1985,8,117.5,-37.5,1.26411739701006
1985,8,122.5,-42.5,1.0046860418128
1985,8,122.5,-37.5,0.982422017643366
1985,8,127.5,-42.5,1.02989446319373
1985,8,132.5,-42.5,1.1761370638076
1985,8,132.5,-37.5,1.20835434651015
1985,8,137.5,-47.5,1.20751648874812
1985,8,137.5,-42.5,1.28398134737467
1985,8,142.5,-47.5,1.1078637334522
1985,8,142.5,-42.5,1.40952416193631
1985,8,147.5,-47.5,1.01658417574444
1985,8,147.5,-42.5,2.00623454049849
1985,8,152.5,-42.5,2.96499427345906
1985,8,152.5,-37.5,4.40588210052861
1985,8,152.5,-32.5,0.836200751727201
1985,8,157.5,-47.5,1.68073409759502
1985,8,157.5,-42.5,3.26574001477213
1985,8,157.5,-37.5,4.044483907559
1985,8,157.5,-32.5,0.450991087998127
1985,8,162.5,-37.5,1.70250229419328
1985,8,162.5,-32.5,0.105561268070157
1985,8,167.5,-37.5,1.02832706065876
1985,8,167.5,-32.5,0.0549616007162881
1985,8,172.5,-37.5,1.63402654900064
1985,8,172.5,-32.5,0.14730928258777
1985,8,177.5,-42.5,1.90251954835835
1985,8,177.5,-37.5,2.04432801085551
1985,8,177.5,-32.5,0.255338430494604
1985,8,182.5,-37.5,1.89124629369313
1985,8,182.5,-32.5,0.152170433450008
1985,8,187.5,-32.5,0.0203557646485018
1985,9,-17.5,-42.5,0.687183952533338
1985,9,-12.5,-47.5,0.865446067057292
1985,9,-12.5,-42.5,1.25634648367931
1985,9,-12.5,-37.5,1.43236828541011
1985,9,-7.5,-42.5,1.18832200144338
1985,9,-7.5,-37.5,1.33856906945036
1985,9,-2.5,-42.5,0.818788186426291
1985,9,2.5,-42.5,0.538103379229604
1985,9,2.5,-37.5,0.741462476939633
1985,9,7.5,-42.5,0.426140997199165
1985,9,7.5,-37.5,0.778065131214753
1985,9,12.5,-42.5,0.499536411462847
1985,9,12.5,-37.5,0.909668741664175
1985,9,17.5,-42.5,0.883283732588714
1985,9,17.5,-37.5,0.972365060850125
1985,9,22.5,-42.5,1.89009536637681
1985,9,22.5,-37.5,1.48629024974017
1985,9,27.5,-42.5,3.7563435442005
1985,9,27.5,-37.5,2.59285967348696
1985,9,32.5,-42.5,4.56536013469633
1985,9,32.5,-37.5,3.4154232969009
1985,9,37.5,-42.5,2.73488007458749
1985,9,37.5,-37.5,3.64985161136891
1985,9,42.5,-42.5,1.44898522976571
1985,9,42.5,-37.5,3.14159715027674
1985,9,47.5,-42.5,1.37547447971243
1985,9,47.5,-37.5,2.0479343681247
1985,9,52.5,-42.5,1.92910921985596
1985,9,52.5,-37.5,1.32527852974298
1985,9,57.5,-37.5,0.464977872468501
1985,9,67.5,-42.5,0.320734065240714
1985,9,72.5,-47.5,1.15442138479154
1985,9,72.5,-42.5,1.1586831625004
1985,9,72.5,-37.5,0.211003186691428
1985,9,77.5,-42.5,2.13577529703872
1985,9,77.5,-37.5,1.72913625079866
1985,9,82.5,-42.5,1.62731107977847
1985,9,82.5,-37.5,2.3712196013298
1985,9,87.5,-42.5,1.07029203811789
1985,9,87.5,-37.5,1.81116298266025
1985,9,92.5,-42.5,1.05636665653868
1985,9,92.5,-37.5,1.44950961685561
1985,9,97.5,-47.5,0.87925991655602
1985,9,97.5,-42.5,1.34836860032652
1985,9,97.5,-37.5,1.35887031018242
1985,9,102.5,-47.5,1.11364263592949
1985,9,102.5,-42.5,1.56500322883027
1985,9,102.5,-37.5,1.40570655972037
1985,9,107.5,-47.5,1.22910884237803
1985,9,107.5,-42.5,1.50468430808689
1985,9,107.5,-37.5,1.47046225168286
1985,9,112.5,-42.5,1.28311282867595
1985,9,112.5,-37.5,1.43467258644882
1985,9,117.5,-47.5,1.3235628820747
1985,9,117.5,-42.5,1.1141929336106
1985,9,117.5,-37.5,1.36412641812184
1985,9,122.5,-42.5,1.21330254251835
1985,9,122.5,-37.5,1.36747419888127
1985,9,127.5,-42.5,1.66682452909822
1985,9,127.5,-37.5,1.45665775202037
1985,9,132.5,-42.5,1.97621659469959
1985,9,132.5,-37.5,1.44210720664193
1985,9,137.5,-47.5,1.48547495255676
1985,9,137.5,-42.5,1.58481312383403
1985,9,137.5,-37.5,1.25856134278653
1985,9,142.5,-47.5,0.925983651286665
1985,9,142.5,-42.5,1.21962336726755
1985,9,147.5,-47.5,0.64158120123783
1985,9,147.5,-42.5,1.40328625763398
1985,9,152.5,-42.5,2.03487120161558
1985,9,152.5,-37.5,4.53213509589427
1985,9,152.5,-32.5,0.605990716203656
1985,9,157.5,-37.5,4.36927565930805
1985,9,157.5,-32.5,0.273115269482615
1985,9,162.5,-37.5,1.45275588279237
1985,9,162.5,-32.5,0.0321888825296237
1985,9,167.5,-32.5,0.0175722254628888
1985,9,172.5,-37.5,1.37386081188926
1985,9,172.5,-32.5,0.102435920446033
1985,9,177.5,-42.5,1.7968112870231
1985,9,177.5,-37.5,1.63615776207012
1985,9,177.5,-32.5,0.286110651232414
1985,9,182.5,-37.5,1.71661584575721
1985,9,182.5,-32.5,0.332841047907232
1985,9,187.5,-32.5,0.239605884534697
1986,4,-17.5,-42.5,0.0374137410501812
1986,4,-17.5,-37.5,0.227038571628938
1986,4,-12.5,-47.5,0.16725557040096
1986,4,-12.5,-42.5,0.276730464130838
1986,4,-12.5,-37.5,0.313156646259756
1986,4,-7.5,-47.5,0.669764589427208
1986,4,-7.5,-42.5,0.635362161016914
1986,4,-7.5,-37.5,0.352670388905584
1986,4,-2.5,-47.5,1.64474169939304
1986,4,-2.5,-42.5,1.22425620795177
1986,4,-2.5,-37.5,0.342202349972767
1986,4,2.5,-47.5,2.1948385089929
1986,4,2.5,-42.5,1.84549536428965
1986,4,2.5,-37.5,0.351463320480932
